,Close,Volume,CPI,USTS,DI,PP,IR,OP,CLF,EPU,GDP,UNEMP
2021-12-05,160.011764526367,118023100.0,280.887,1.35,116.2488,122640000.0,0.08,70.71,103369.0,219.57,65651.0,3.9
2021-12-06,163.452423095703,107497000.0,280.887,1.43,116.1633,122840000.0,0.08,73.38,103369.0,90.05,65651.0,3.9
2021-12-07,169.246231079102,120405400.0,280.887,1.48,115.865,122840000.0,0.08,75.54,103369.0,121.78,65651.0,3.9
2021-12-08,173.102172851563,116998900.0,280.887,1.52,115.4509,122840000.0,0.08,75.94,103369.0,94.23,65651.0,3.9
2021-12-09,172.588043212891,108923700.0,280.887,1.49,115.787,122840000.0,0.08,74.1,103369.0,59.47,65651.0,3.9
2021-12-10,177.422821044922,115402700.0,280.887,1.48,115.5818,122840000.0,0.08,74.98,103369.0,78.93,65651.0,3.9
2021-12-11,177.422821044922,115402700.0,280.887,1.48,115.5818,122840000.0,0.08,74.98,103369.0,78.93,65651.0,3.9
2021-12-12,177.422821044922,115402700.0,280.887,1.48,115.5818,122840000.0,0.08,74.98,103369.0,78.93,65651.0,3.9
2021-12-13,173.754730224609,153237000.0,280.887,1.42,115.8501,123142000.0,0.08,74.12,103369.0,214.47,65651.0,3.9
2021-12-14,172.360656738281,139380400.0,280.887,1.44,116.2484,123142000.0,0.08,73.37,103369.0,76.16,65651.0,3.9
2021-12-15,177.274536132813,131063300.0,280.887,1.47,116.4301,123142000.0,0.08,73.71,103369.0,103.8,65651.0,3.9
2021-12-16,170.314025878906,150185800.0,280.887,1.44,115.7231,123142000.0,0.08,74.64,103369.0,152.15,65651.0,3.9
2021-12-17,169.206680297852,195432700.0,280.887,1.41,115.7976,123142000.0,0.08,72.97,103369.0,130.93,65651.0,3.9
2021-12-18,169.206680297852,195432700.0,280.887,1.41,115.7976,123142000.0,0.08,72.97,103369.0,130.93,65651.0,3.9
2021-12-19,169.206680297852,195432700.0,280.887,1.41,115.7976,123142000.0,0.08,72.97,103369.0,130.93,65651.0,3.9
2021-12-20,167.832412719727,107499100.0,280.887,1.43,116.0153,123253000.0,0.08,70.51,103369.0,118.72,65651.0,3.9
2021-12-21,171.035797119141,91185900.0,280.887,1.48,116.1156,123253000.0,0.08,72.85,103369.0,164.17,65651.0,3.9
2021-12-22,173.655838012695,92135300.0,280.887,1.46,115.7568,123253000.0,0.08,74.69,103369.0,130.79,65651.0,3.9
2021-12-23,174.288589477539,68356600.0,280.887,1.5,115.5426,123253000.0,0.08,76.26,103369.0,171.54,65651.0,3.9
2021-12-24,174.288589477539,68356600.0,280.887,1.5,115.5426,123253000.0,0.08,76.26,103369.0,171.54,65651.0,3.9
2021-12-25,174.288589477539,68356600.0,280.887,1.5,115.5426,123253000.0,0.08,76.26,103369.0,171.54,65651.0,3.9
2021-12-26,174.288589477539,68356600.0,280.887,1.5,115.5426,123253000.0,0.08,76.26,103369.0,171.54,65651.0,3.9
2021-12-27,178.292861938477,74919600.0,280.887,1.48,115.4779,123279000.0,0.08,75.24,103369.0,179.41,65651.0,3.9
2021-12-28,177.264602661133,79144300.0,280.887,1.49,115.4279,123279000.0,0.08,75.24,103369.0,113.84,65651.0,3.9
2021-12-29,177.353622436523,62348900.0,280.887,1.55,115.3773,123279000.0,0.08,78.63,103369.0,84.18,65651.0,3.9
2021-12-30,176.186950683594,59773000.0,280.887,1.52,115.2924,123279000.0,0.08,78.61,103369.0,131.66,65651.0,3.9
2021-12-31,175.564071655273,64062300.0,280.887,1.52,115.2924,123279000.0,0.07,77.24,103369.0,132.09,65651.0,3.9
2022-01-01,175.564071655273,64062300.0,280.887,1.52,115.2924,123279000.0,0.07,77.24,103369.0,132.09,65651.0,3.9
2022-01-02,175.564071655273,64062300.0,280.887,1.52,115.2924,123279000.0,0.07,77.24,103369.0,132.09,65651.0,3.9
2022-01-03,179.953903198242,104487900.0,282.599,1.63,115.4102,123189000.0,0.08,78.25,104350.0,146.6,65286.0,4.0
2022-01-04,177.669982910156,99310400.0,282.599,1.66,115.3238,123189000.0,0.08,79.39,104350.0,192.08,65286.0,4.0
2022-01-05,172.943984985352,94537600.0,282.599,1.71,115.1558,123189000.0,0.08,80.6,104350.0,111.08,65286.0,4.0
2022-01-06,170.056976318359,96904000.0,282.599,1.73,115.4221,123189000.0,0.08,81.99,104350.0,235.1,65286.0,4.0
2022-01-07,170.225051879883,86709100.0,282.599,1.76,115.0641,123189000.0,0.08,82.28,104350.0,57.41,65286.0,4.0
2022-01-08,170.225051879883,86709100.0,282.599,1.76,115.0641,123189000.0,0.08,82.28,104350.0,57.41,65286.0,4.0
2022-01-09,170.225051879883,86709100.0,282.599,1.76,115.0641,123189000.0,0.08,82.28,104350.0,57.41,65286.0,4.0
2022-01-10,170.244812011719,106765600.0,282.599,1.78,115.2341,123397000.0,0.08,81.56,104350.0,120.25,65286.0,4.0
2022-01-11,173.102172851563,76138300.0,282.599,1.75,114.852,123397000.0,0.08,84.98,104350.0,77.55,65286.0,4.0
2022-01-12,173.547088623047,74805200.0,282.599,1.74,114.3798,123397000.0,0.08,85.83,104350.0,91.97,65286.0,4.0
2022-01-13,170.244812011719,84505800.0,282.599,1.7,114.2084,123397000.0,0.08,85.8,104350.0,57.28,65286.0,4.0
2022-01-14,171.114883422852,80440800.0,282.599,1.78,114.4045,123397000.0,0.08,87.17,104350.0,73.63,65286.0,4.0
2022-01-15,171.114883422852,80440800.0,282.599,1.78,114.4045,123397000.0,0.08,87.17,104350.0,73.63,65286.0,4.0
2022-01-16,171.114883422852,80440800.0,282.599,1.78,114.4045,123397000.0,0.08,87.17,104350.0,73.63,65286.0,4.0
2022-01-17,171.114883422852,80440800.0,282.599,1.78,114.4045,123397000.0,0.08,87.17,104350.0,73.63,65286.0,4.0
2022-01-18,167.8818359375,90956700.0,282.599,1.87,114.7533,123606000.0,0.08,88.83,104350.0,77.0,65286.0,4.0
2022-01-19,164.352157592773,94815000.0,282.599,1.83,114.6272,123606000.0,0.08,89.64,104350.0,71.25,65286.0,4.0
2022-01-20,162.651565551758,91420500.0,282.599,1.83,114.4819,123606000.0,0.08,89.75,104350.0,72.93,65286.0,4.0
2022-01-21,160.575302124023,122848900.0,282.599,1.75,114.6262,123606000.0,0.08,89.75,104350.0,126.04,65286.0,4.0
2022-01-22,160.575302124023,122848900.0,282.599,1.75,114.6262,123606000.0,0.08,89.75,104350.0,126.04,65286.0,4.0
2022-01-23,160.575302124023,122848900.0,282.599,1.75,114.6262,123606000.0,0.08,89.75,104350.0,126.04,65286.0,4.0
2022-01-24,159.794250488281,162294600.0,282.599,1.75,115.2085,123731000.0,0.08,87.74,104350.0,273.48,65286.0,4.0
2022-01-25,157.975021362305,115798400.0,282.599,1.78,115.1693,123731000.0,0.08,89.49,104350.0,190.88,65286.0,4.0
2022-01-26,157.886032104492,108275300.0,282.599,1.85,115.1017,123731000.0,0.08,91.22,104350.0,146.78,65286.0,4.0
2022-01-27,157.421340942383,121954600.0,282.599,1.81,115.9723,123731000.0,0.08,90.7,104350.0,164.89,65286.0,4.0
2022-01-28,168.405838012695,179935700.0,282.599,1.78,116.0306,123731000.0,0.08,91.47,104350.0,129.34,65286.0,4.0
2022-01-29,168.405838012695,179935700.0,282.599,1.78,116.0306,123731000.0,0.08,91.47,104350.0,129.34,65286.0,4.0
2022-01-30,168.405838012695,179935700.0,282.599,1.78,116.0306,123731000.0,0.08,91.47,104350.0,129.34,65286.0,4.0
2022-01-31,172.805557250977,115541600.0,282.599,1.79,115.5667,123867000.0,0.08,92.35,104350.0,184.81,65286.0,4.0
2022-02-01,172.637496948242,86213900.0,284.61,1.81,115.3726,123867000.0,0.08,90.24,104635.0,143.53,65286.0,3.8
2022-02-02,173.853607177734,84914300.0,284.61,1.78,115.1617,123867000.0,0.08,91.43,104635.0,101.01,65286.0,3.8
2022-02-03,170.94677734375,89418100.0,284.61,1.82,114.924,123867000.0,0.08,92.99,104635.0,93.56,65286.0,3.8
2022-02-04,170.659729003906,82465400.0,284.61,1.93,115.1489,123867000.0,0.08,96.86,104635.0,171.57,65286.0,3.8
2022-02-05,170.659729003906,82465400.0,284.61,1.93,115.1489,123867000.0,0.08,96.86,104635.0,171.57,65286.0,3.8
2022-02-06,170.659729003906,82465400.0,284.61,1.93,115.1489,123867000.0,0.08,96.86,104635.0,171.57,65286.0,3.8
2022-02-07,169.937057495117,77251200.0,284.61,1.92,115.022,124004000.0,0.08,97.28,104635.0,97.27,65286.0,3.8
2022-02-08,173.075241088867,74829200.0,284.61,1.96,115.101,124004000.0,0.08,96.07,104635.0,115.82,65286.0,3.8
2022-02-09,174.510650634766,71285000.0,284.61,1.94,114.836,124004000.0,0.08,94.95,104635.0,83.48,65286.0,3.8
2022-02-10,170.392425537109,90865900.0,284.61,2.03,114.5711,124004000.0,0.08,96.37,104635.0,84.38,65286.0,3.8
2022-02-11,166.947372436523,98670700.0,284.61,1.92,114.8568,124004000.0,0.08,97.5,104635.0,67.68,65286.0,3.8
2022-02-12,166.947372436523,98670700.0,284.61,1.92,114.8568,124004000.0,0.08,97.5,104635.0,67.68,65286.0,3.8
2022-02-13,166.947372436523,98670700.0,284.61,1.92,114.8568,124004000.0,0.08,97.5,104635.0,67.68,65286.0,3.8
2022-02-14,167.184951782227,86185500.0,284.61,1.98,115.2012,124091000.0,0.08,101.66,104635.0,201.81,65286.0,3.8
2022-02-15,171.055679321289,62527400.0,284.61,2.05,114.9348,124091000.0,0.08,98.43,104635.0,109.46,65286.0,3.8
2022-02-16,170.818115234375,61177400.0,284.61,2.03,114.6971,124091000.0,0.08,97.44,104635.0,73.91,65286.0,3.8
2022-02-17,167.184951782227,69589300.0,284.61,1.97,114.6867,124091000.0,0.08,95.28,104635.0,107.1,65286.0,3.8
2022-02-18,165.620803833008,82772700.0,284.61,1.92,114.8057,124091000.0,0.08,96.18,104635.0,180.25,65286.0,3.8
2022-02-19,165.620803833008,82772700.0,284.61,1.92,114.8057,124091000.0,0.08,96.18,104635.0,180.25,65286.0,3.8
2022-02-20,165.620803833008,82772700.0,284.61,1.92,114.8057,124091000.0,0.08,96.18,104635.0,180.25,65286.0,3.8
2022-02-21,165.620803833008,82772700.0,284.61,1.92,114.8057,124091000.0,0.08,96.18,104635.0,180.25,65286.0,3.8
2022-02-22,162.67073059082,91162800.0,284.61,1.94,114.7172,124157000.0,0.08,98.73,104635.0,180.27,65286.0,3.8
2022-02-23,158.463394165039,90009200.0,284.61,1.99,114.6853,124157000.0,0.08,99.29,104635.0,89.64,65286.0,3.8
2022-02-24,161.106582641602,141147500.0,284.61,1.96,115.9586,124157000.0,0.08,101.29,104635.0,156.68,65286.0,3.8
2022-02-25,163.195419311523,91974200.0,284.61,1.97,115.2742,124157000.0,0.08,98.56,104635.0,161.59,65286.0,3.8
2022-02-26,163.195419311523,91974200.0,284.61,1.97,115.2742,124157000.0,0.08,98.56,104635.0,161.59,65286.0,3.8
2022-02-27,163.195419311523,91974200.0,284.61,1.97,115.2742,124157000.0,0.08,98.56,104635.0,161.59,65286.0,3.8
2022-02-28,163.462692260742,95056600.0,284.61,1.83,115.2931,124218000.0,0.08,103.08,104635.0,167.06,65286.0,3.8
2022-03-01,161.561965942383,83474400.0,287.472,1.72,115.8831,124218000.0,0.08,110.93,104944.0,188.05,65286.0,3.6
2022-03-02,164.888259887695,79724800.0,287.472,1.86,115.8281,124218000.0,0.08,118.94,104944.0,134.88,65286.0,3.6
2022-03-03,164.561553955078,76678400.0,287.472,1.86,116.0198,124218000.0,0.08,115.36,104944.0,204.82,65286.0,3.6
2022-03-04,161.532272338867,83737200.0,287.472,1.74,116.7299,124218000.0,0.08,123.86,104944.0,219.09,65286.0,3.6
2022-03-05,161.532272338867,83737200.0,287.472,1.74,116.7299,124218000.0,0.08,123.86,104944.0,219.09,65286.0,3.6
2022-03-06,161.532272338867,83737200.0,287.472,1.74,116.7299,124218000.0,0.08,123.86,104944.0,219.09,65286.0,3.6
2022-03-07,157.701095581055,96418800.0,287.472,1.78,117.4591,124317000.0,0.08,129.02,104944.0,164.7,65286.0,3.6
2022-03-08,155.859771728516,131148300.0,287.472,1.86,117.7,124317000.0,0.08,133.18,104944.0,165.06,65286.0,3.6
2022-03-09,161.314468383789,91454900.0,287.472,1.94,116.7173,124317000.0,0.08,116.58,104944.0,142.59,65286.0,3.6
2022-03-10,156.928939819336,105342000.0,287.472,1.98,116.8532,124317000.0,0.08,114.54,104944.0,150.53,65286.0,3.6
2022-03-11,153.176956176758,96970100.0,287.472,2.0,117.1274,124317000.0,0.08,118.11,104944.0,232.96,65286.0,3.6
2022-03-12,153.176956176758,96970100.0,287.472,2.0,117.1274,124317000.0,0.08,118.11,104944.0,232.96,65286.0,3.6
2022-03-13,153.176956176758,96970100.0,287.472,2.0,117.1274,124317000.0,0.08,118.11,104944.0,232.96,65286.0,3.6
2022-03-14,149.108200073242,108732100.0,287.472,2.14,117.2438,124379000.0,0.08,110.39,104944.0,222.54,65286.0,3.6
2022-03-15,153.533355712891,92964300.0,287.472,2.15,117.3029,124379000.0,0.08,105.14,104944.0,154.33,65286.0,3.6
2022-03-16,157.988174438477,102300200.0,287.472,2.19,116.8654,124379000.0,0.08,104.61,104944.0,216.66,65286.0,3.6
2022-03-17,159.007873535156,75615400.0,287.472,2.2,116.1148,124379000.0,0.33,113.5,104944.0,137.82,65286.0,3.6
2022-03-18,162.334136962891,123511700.0,287.472,2.14,116.2161,124379000.0,0.33,114.32,104944.0,171.27,65286.0,3.6
2022-03-19,162.334136962891,123511700.0,287.472,2.14,116.2161,124379000.0,0.33,114.32,104944.0,171.27,65286.0,3.6
2022-03-20,162.334136962891,123511700.0,287.472,2.14,116.2161,124379000.0,0.33,114.32,104944.0,171.27,65286.0,3.6
2022-03-21,163.720077514648,95811400.0,287.472,2.32,116.0252,124444000.0,0.33,122.29,104944.0,239.83,65286.0,3.6
2022-03-22,167.125579833984,81532000.0,287.472,2.38,116.1654,124444000.0,0.33,121.53,104944.0,137.53,65286.0,3.6
2022-03-23,168.501617431641,98062700.0,287.472,2.32,116.0702,124444000.0,0.33,127.52,104944.0,116.56,65286.0,3.6
2022-03-24,172.322875976563,90131400.0,287.472,2.34,116.0328,124444000.0,0.33,123.98,104944.0,128.23,65286.0,3.6
2022-03-25,172.966354370117,80546200.0,287.472,2.48,115.8678,124444000.0,0.33,122.67,104944.0,209.01,65286.0,3.6
2022-03-26,172.966354370117,80546200.0,287.472,2.48,115.8678,124444000.0,0.33,122.67,104944.0,209.01,65286.0,3.6
2022-03-27,172.966354370117,80546200.0,287.472,2.48,115.8678,124444000.0,0.33,122.67,104944.0,209.01,65286.0,3.6
2022-03-28,173.837524414063,90371900.0,287.472,2.46,116.2449,124466000.0,0.33,114.5,104944.0,322.1,65286.0,3.6
2022-03-29,177.163787841797,100589400.0,287.472,2.41,115.6164,124466000.0,0.33,112.79,104944.0,193.93,65286.0,3.6
2022-03-30,175.985748291016,92633200.0,287.472,2.35,115.1226,124466000.0,0.33,115.59,104944.0,105.19,65286.0,3.6
2022-03-31,172.857452392578,103049300.0,287.472,2.32,115.2445,124466000.0,0.33,107.29,104944.0,81.85,65286.0,3.6
2022-04-01,172.560470581055,78751300.0,288.611,2.39,115.5139,124466000.0,0.33,106.13,104837.0,114.29,65127.0,3.6
2022-04-02,172.560470581055,78751300.0,288.611,2.39,115.5139,124466000.0,0.33,106.13,104837.0,114.29,65127.0,3.6
2022-04-03,172.560470581055,78751300.0,288.611,2.39,115.5139,124466000.0,0.33,106.13,104837.0,114.29,65127.0,3.6
2022-04-04,176.649002075195,76468400.0,288.611,2.42,115.4466,124521000.0,0.33,108.15,104837.0,115.67,65127.0,3.6
2022-04-05,173.302917480469,73401800.0,288.611,2.54,115.7518,124521000.0,0.33,106.6,104837.0,126.89,65127.0,3.6
2022-04-06,170.105346679688,89058800.0,288.611,2.61,116.0177,124521000.0,0.33,100.81,104837.0,168.21,65127.0,3.6
2022-04-07,170.412231445313,77594700.0,288.611,2.66,116.3496,124521000.0,0.33,99.83,104837.0,171.04,65127.0,3.6
2022-04-08,168.382797241211,76575500.0,288.611,2.72,116.4177,124521000.0,0.33,101.26,104837.0,124.74,65127.0,3.6
2022-04-09,168.382797241211,76575500.0,288.611,2.72,116.4177,124521000.0,0.33,101.26,104837.0,124.74,65127.0,3.6
2022-04-10,168.382797241211,76575500.0,288.611,2.72,116.4177,124521000.0,0.33,101.26,104837.0,124.74,65127.0,3.6
2022-04-11,164.086380004883,72246700.0,288.611,2.79,116.5583,124596000.0,0.33,97.92,104837.0,241.25,65127.0,3.6
2022-04-12,165.977188110352,79265200.0,288.611,2.72,116.4058,124596000.0,0.33,104.42,104837.0,103.12,65127.0,3.6
2022-04-13,168.689697265625,70618900.0,288.611,2.7,116.2932,124596000.0,0.33,108.49,104837.0,90.43,65127.0,3.6
2022-04-14,163.630981445313,75329400.0,288.611,2.83,116.7606,124596000.0,0.33,110.83,104837.0,142.29,65127.0,3.6
2022-04-15,163.630981445313,75329400.0,288.611,2.83,116.7606,124596000.0,0.33,110.83,104837.0,142.29,65127.0,3.6
2022-04-16,163.630981445313,75329400.0,288.611,2.83,116.7606,124596000.0,0.33,110.83,104837.0,142.29,65127.0,3.6
2022-04-17,163.630981445313,75329400.0,288.611,2.83,116.7606,124596000.0,0.33,110.83,104837.0,142.29,65127.0,3.6
2022-04-18,163.413208007813,69023900.0,288.611,2.85,116.8545,124642000.0,0.33,110.83,104837.0,93.03,65127.0,3.6
2022-04-19,165.719787597656,67723800.0,288.611,2.93,117.1443,124642000.0,0.33,105.49,104837.0,276.08,65127.0,3.6
2022-04-20,165.551498413086,67929800.0,288.611,2.85,116.7633,124642000.0,0.33,105.05,104837.0,95.07,65127.0,3.6
2022-04-21,164.749649047852,87227800.0,288.611,2.9,117.1711,124642000.0,0.33,107.2,104837.0,89.05,65127.0,3.6
2022-04-22,160.166107177734,84882400.0,288.611,2.9,118.0334,124642000.0,0.33,105.15,104837.0,148.56,65127.0,3.6
2022-04-23,160.166107177734,84882400.0,288.611,2.9,118.0334,124642000.0,0.33,105.15,104837.0,148.56,65127.0,3.6
2022-04-24,160.166107177734,84882400.0,288.611,2.9,118.0334,124642000.0,0.33,105.15,104837.0,148.56,65127.0,3.6
2022-04-25,161.245162963867,96046400.0,288.611,2.81,118.6324,124675000.0,0.33,99.27,104837.0,126.9,65127.0,3.6
2022-04-26,155.226211547852,95623200.0,288.611,2.77,118.9579,124675000.0,0.33,102.89,104837.0,130.06,65127.0,3.6
2022-04-27,154.998519897461,88063200.0,288.611,2.82,119.4542,124675000.0,0.33,103.3,104837.0,69.39,65127.0,3.6
2022-04-28,161.997543334961,130216800.0,288.611,2.85,120.0505,124675000.0,0.33,105.78,104837.0,80.21,65127.0,3.6
2022-04-29,156.067672729492,131747600.0,288.611,2.89,119.4772,124675000.0,0.33,108.36,104837.0,126.12,65127.0,3.6
2022-04-30,156.067672729492,131747600.0,288.611,2.89,119.4772,124675000.0,0.33,108.36,104837.0,126.12,65127.0,3.6
2022-05-01,156.067672729492,131747600.0,288.611,2.89,119.4772,124675000.0,0.33,108.36,104837.0,126.12,65127.0,3.6
2022-05-02,156.374557495117,123055300.0,291.268,2.99,119.8619,124778000.0,0.33,108.36,105001.0,99.33,65127.0,3.6
2022-05-03,157.879287719727,88966500.0,291.268,2.97,119.677,124778000.0,0.33,104.94,105001.0,103.64,65127.0,3.6
2022-05-04,164.353652954102,108256500.0,291.268,2.93,119.5197,124778000.0,0.33,110.53,105001.0,123.78,65127.0,3.6
2022-05-05,155.196517944336,130525300.0,291.268,3.05,119.9567,124778000.0,0.83,112.11,105001.0,87.92,65127.0,3.6
2022-05-06,155.930145263672,116124600.0,291.268,3.12,119.8387,124778000.0,0.83,113.86,105001.0,212.5,65127.0,3.6
2022-05-07,155.930145263672,116124600.0,291.268,3.12,119.8387,124778000.0,0.83,113.86,105001.0,212.5,65127.0,3.6
2022-05-08,155.930145263672,116124600.0,291.268,3.12,119.8387,124778000.0,0.83,113.86,105001.0,212.5,65127.0,3.6
2022-05-09,150.754959106445,131577900.0,291.268,3.05,120.4824,124822000.0,0.83,106.67,105001.0,97.81,65127.0,3.6
2022-05-10,153.183898925781,115366700.0,291.268,2.99,120.7609,124822000.0,0.83,102.61,105001.0,135.75,65127.0,3.6
2022-05-11,145.242660522461,142689800.0,291.268,2.91,120.3613,124822000.0,0.83,107.7,105001.0,102.02,65127.0,3.6
2022-05-12,141.336486816406,182602000.0,291.268,2.84,121.2339,124822000.0,0.83,108.06,105001.0,144.73,65127.0,3.6
2022-05-13,145.847442626953,113990900.0,291.268,2.93,120.8099,124822000.0,0.83,112.12,105001.0,140.0,65127.0,3.6
2022-05-14,145.847442626953,113990900.0,291.268,2.93,120.8099,124822000.0,0.83,112.12,105001.0,140.0,65127.0,3.6
2022-05-15,145.847442626953,113990900.0,291.268,2.93,120.8099,124822000.0,0.83,112.12,105001.0,140.0,65127.0,3.6
2022-05-16,144.290908813477,86643800.0,291.268,2.88,120.6536,124830000.0,0.83,114.86,105001.0,124.37,65127.0,3.6
2022-05-17,147.959167480469,78336300.0,291.268,2.98,119.8656,124830000.0,0.83,112.89,105001.0,101.23,65127.0,3.6
2022-05-18,139.611434936523,109742900.0,291.268,2.89,119.9986,124830000.0,0.83,110.04,105001.0,97.83,65127.0,3.6
2022-05-19,136.171203613281,136095600.0,291.268,2.84,119.3928,124830000.0,0.83,113.22,105001.0,157.59,65127.0,3.6
2022-05-20,136.409133911133,137426100.0,291.268,2.78,119.322,124830000.0,0.83,113.63,105001.0,185.12,65127.0,3.6
2022-05-21,136.409133911133,137426100.0,291.268,2.78,119.322,124830000.0,0.83,113.63,105001.0,185.12,65127.0,3.6
2022-05-22,136.409133911133,137426100.0,291.268,2.78,119.322,124830000.0,0.83,113.63,105001.0,185.12,65127.0,3.6
2022-05-23,141.881759643555,117726300.0,291.268,2.86,118.6605,124830000.0,0.83,115.13,105001.0,135.77,65127.0,3.6
2022-05-24,139.155349731445,104132700.0,291.268,2.76,118.5609,124830000.0,0.83,115.77,105001.0,135.79,65127.0,3.6
2022-05-25,139.313995361328,92482700.0,291.268,2.75,118.9145,124830000.0,0.83,116.41,105001.0,100.89,65127.0,3.6
2022-05-26,142.546005249023,90601500.0,291.268,2.75,118.7586,124830000.0,0.83,119.81,105001.0,132.56,65127.0,3.6
2022-05-27,148.355728149414,90978500.0,291.268,2.74,118.2787,124830000.0,0.83,121.19,105001.0,145.02,65127.0,3.6
2022-05-28,148.355728149414,90978500.0,291.268,2.74,118.2787,124830000.0,0.83,121.19,105001.0,145.02,65127.0,3.6
2022-05-29,148.355728149414,90978500.0,291.268,2.74,118.2787,124830000.0,0.83,121.19,105001.0,145.02,65127.0,3.6
2022-05-30,148.355728149414,90978500.0,291.268,2.74,118.2787,124830000.0,0.83,121.19,105001.0,145.02,65127.0,3.6
2022-05-31,147.562591552734,103718400.0,291.268,2.85,118.0559,124960000.0,0.83,125.53,105001.0,72.9,65127.0,3.6
2022-06-01,147.433700561523,74286600.0,294.728,2.94,118.6793,124960000.0,0.83,122.2,104691.0,161.66,65127.0,3.6
2022-06-02,149.912261962891,72348100.0,294.728,2.92,118.0589,124960000.0,0.83,122.2,104691.0,144.13,65127.0,3.6
2022-06-03,144.132293701172,88570300.0,294.728,2.96,118.2054,124960000.0,0.83,125.68,104691.0,163.85,65127.0,3.6
2022-06-04,144.132293701172,88570300.0,294.728,2.96,118.2054,124960000.0,0.83,125.68,104691.0,163.85,65127.0,3.6
2022-06-05,144.132293701172,88570300.0,294.728,2.96,118.2054,124960000.0,0.83,125.68,104691.0,163.85,65127.0,3.6
2022-06-06,144.885772705078,71598400.0,294.728,3.04,118.2782,125017000.0,0.83,124.99,104691.0,127.27,65127.0,3.6
2022-06-07,147.433700561523,67808200.0,294.728,2.98,118.4232,125017000.0,0.83,126.89,104691.0,167.65,65127.0,3.6
2022-06-08,146.690155029297,53950200.0,294.728,3.03,118.3824,125017000.0,0.83,129.2,104691.0,110.13,65127.0,3.6
2022-06-09,141.415802001953,69473000.0,294.728,3.04,118.8836,125017000.0,0.83,128.47,104691.0,112.11,65127.0,3.6
2022-06-10,135.953063964844,91437900.0,294.728,3.15,119.9422,125017000.0,0.83,127.44,104691.0,93.65,65127.0,3.6
2022-06-11,135.953063964844,91437900.0,294.728,3.15,119.9422,125017000.0,0.83,127.44,104691.0,93.65,65127.0,3.6
